------->U2000Name, NeName, CellId<------
WAW,14_WAR2077C_1_BIEZUNSKA_1,116
WAW,14_WAR2117D_1_M_CASSINO_1,78
WAW,14_WAR2117D_1_M_CASSINO_1,88
WAW,14_WAR2117D_1_M_CASSINO_1,48
WAW,14_WAR2117D_1_M_CASSINO_1,58
WAW,14_WAR1051F_1_RADOMSKA_4,44
WAW,14_WAR1051F_1_RADOMSKA_4,54
WAW,14_WAR1051F_1_RADOMSKA_4,64
WAW,14_WAR1051F_1_RADOMSKA_4,14
WAW,14_WAR1051F_1_RADOMSKA_4,24
WAW,14_WAR1051F_1_RADOMSKA_4,34
WAW,14_WAR3049C_1_BOYA_ZELEN_4,6
WAW,14_WAR3049C_1_BOYA_ZELEN_4,16
WAW,14_WAR2133A_1_GILARSKA_86C,37
WAW,14_WAR2133A_1_GILARSKA_86C,64
WAW,14_WAR2133A_1_GILARSKA_86C,34
WAW,14_WAR2133A_1_GILARSKA_86C,17
WAW,14_WAR2133A_1_GILARSKA_86C,44
WAW,14_WAR2133A_1_GILARSKA_86C,14
WAW,14_WAR2133A_1_GILARSKA_86C,27
WAW,14_WAR2133A_1_GILARSKA_86C,54
WAW,14_WAR2133A_1_GILARSKA_86C,24
WAW,14_WAR1058J_1_MIEDZYNARODO_46,23
WAW,14_WAR1058J_1_MIEDZYNARODO_46,60
WAW,14_WAR1058J_1_MIEDZYNARODO_46,40
WAW,14_WAR1058J_1_MIEDZYNARODO_46,33
WAW,14_WAR1058J_1_MIEDZYNARODO_46,50
WAW,14_WAR1058J_1_MIEDZYNARODO_46,20
WAW,14_WAR1058J_1_MIEDZYNARODO_46,30
WAW,14_WAR1058J_1_MIEDZYNARODO_46,22
WAW,14_WAR1058J_1_MIEDZYNARODO_46,32
WAW,14_WAR1041F_1_WASZYNGTONA_96,68
WAW,14_WAR1041F_1_WASZYNGTONA_96,38
WAW,14_WAR1041F_1_WASZYNGTONA_96,48
WAW,14_WAR1041F_1_WASZYNGTONA_96,18
WAW,14_WAR1041F_1_WASZYNGTONA_96,21
WAW,14_WAR1041F_1_WASZYNGTONA_96,31
WAW,14_WAR1041F_1_WASZYNGTONA_96,41
WAW,14_WAR1041F_1_WASZYNGTONA_96,20
WAW,14_WAR1041F_1_WASZYNGTONA_96,30
WAW,14_WAR1041F_1_WASZYNGTONA_96,40
WAW,14_WAR1230A_1_PULAWSKA_7_9,103
WAW,14_WAR1230A_1_PULAWSKA_7_9,124
WAW,14_WAR1230A_1_PULAWSKA_7_9,104
WAW,14_WAR1230A_1_PULAWSKA_7_9,106
WAW,14_WAR1041F_1_WASZYNGTONA_96,58
WAW,14_WAR1041F_1_WASZYNGTONA_96,28
WAW,14_WAR1230A_1_PULAWSKA_7_9,93
WAW,14_WAR1230A_1_PULAWSKA_7_9,114
WAW,14_WAR1230A_1_PULAWSKA_7_9,94
WAW,14_WAR1230A_1_PULAWSKA_7_9,96
WAW,14_WAR3042A_1_JEROZOLIMSK_144,52
WAW,14_WAR3042A_1_JEROZOLIMSK_144,22
WAW,14_WAR1025C_1_SIENNICKA_19,65
WAW,14_WAR1025C_1_SIENNICKA_19,75
WAW,14_WAR1025C_1_SIENNICKA_19,92
WAW,14_WAR1025C_1_SIENNICKA_19,112
WAW,14_WAR1025C_1_SIENNICKA_19,62
WAW,14_WAR1025C_1_SIENNICKA_19,102
WAW,14_WAR1025C_1_SIENNICKA_19,64
WAW,14_WAR1025C_1_SIENNICKA_19,74
WAW,14_WAR1025C_1_SIENNICKA_19,45
WAW,14_WAR1025C_1_SIENNICKA_19,55
WAW,14_WAR1025C_1_SIENNICKA_19,72
WAW,14_WAR1025C_1_SIENNICKA_19,82
WAW,14_WAR1025C_1_SIENNICKA_19,42
WAW,14_WAR1025C_1_SIENNICKA_19,52
WAW,14_WAR1025C_1_SIENNICKA_19,44
WAW,14_WAR1025C_1_SIENNICKA_19,54
WAW,14_WAR3042A_1_JEROZOLIMSK_144,62
WAW,14_WAR3042A_1_JEROZOLIMSK_144,32
WAW,14_WAR2040B_1_LIZBONSKA_1,104
WAW,14_WAR2040B_1_LIZBONSKA_1,114
WAW,14_WAR2040B_1_LIZBONSKA_1,124
WAW,14_WAR2040B_1_LIZBONSKA_1,74
WAW,14_WAR2040B_1_LIZBONSKA_1,84
WAW,14_WAR2040B_1_LIZBONSKA_1,94
WAW,14_WAR3042A_1_JEROZOLIMSK_144,72
WAW,14_WAR3042A_1_JEROZOLIMSK_144,42
WAW,14_WAR2049G_1_ZJEDNOCZENIA_47,38
WAW,14_WAR2049G_1_ZJEDNOCZENIA_47,48
WAW,14_WAR2049G_1_ZJEDNOCZENIA_47,58
WAW,14_WAR2049G_1_ZJEDNOCZENIA_47,68
WAW,14_WAR2049G_1_ZJEDNOCZENIA_47,78
WAW,14_WAR2049G_1_ZJEDNOCZENIA_47,88
WAW,14_WAR3035C_1_ORDONA_3,88
WAW,14_WAR3035C_1_ORDONA_3,58
WAW,14_WAR8110A_1_METRO_POLE_MOKO,80
WAW,14_WAR3035C_1_ORDONA_3,98
WAW,14_WAR3035C_1_ORDONA_3,108
WAW,14_WAR3035C_1_ORDONA_3,68
WAW,14_WAR3035C_1_ORDONA_3,78
WAW,14_WAR8121A_1_METRO_ST_BIELAN,66
WAW,14_WAR1505A_1_PL_KONFEDERACJI,82
WAW,14_WAR1505A_1_PL_KONFEDERACJI,52
WAW,14_WAR1505A_1_PL_KONFEDERACJI,72
WAW,14_WAR1505A_1_PL_KONFEDERACJI,42
